url,element_index,element_role,element_name,announcement,html_snippet,is_accessible,wcag_violations,wcag_passes,capture_mode,timestamp
https://nodejs.org/,55,button,Codemod,Codemod button,"<a href=""https://codemod.com/?utm_source=nodejs-website&amp;utm_medium=Link"" role=""button"" aria-disabled=""false"" class=""index-module__chIz9G__button index-module__chIz9G__secondary index-module__KYC0-G__small"" tabindex=""0"" rel=""sponsored noopener"" target=""_blank"" aria-label=""Codemod"" data-tooltip=""Codemod""><svg xmlns=""http://www.w3.org/2000/svg"" width=""100"" height=""100"" viewBox=""0 0 100 100"" fill=""none""><g clip-path=""url(#clip0_985_1597)""><rect width=""100"" height=""100"" rx=""17"" fill=""#D6FF62""></r...",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,56,StaticText,Node.js is proudly supported by the partners above ,Node.js is proudly supported by the partners above  StaticText,Node.js is proudly supported by the partners above ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,57,link,and more,and more link,"<a href=""/en/about/partners"">and more</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,58,StaticText,.,. StaticText,.,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,59,tablist,,unlabeled tablist,"<div role=""tablist"" aria-orientation=""horizontal"" class=""index-module__ZySmoa__tabsList"" tabindex=""0"" data-orientation=""horizontal"" style=""outline:none""><button type=""button"" role=""tab"" aria-selected=""true"" aria-controls=""radix-_R_uinpivb_-content-js-0"" data-state=""active"" id=""radix-_R_uinpivb_-trigger-js-0"" class=""index-module__ZySmoa__tabsTrigger index-module__Wcgi2a__trigger"" tabindex=""-1"" data-orientation=""horizontal"" data-radix-collection-item="""">Create an HTTP Server</button><button type=""...",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,60,tabpanel,Create an HTTP Server,Create an HTTP Server tabpanel,"<div data-state=""active"" data-orientation=""horizontal"" role=""tabpanel"" aria-labelledby=""radix-_R_uinpivb_-trigger-js-0"" id=""radix-_R_uinpivb_-content-js-0"" tabindex=""0"" style=""animation-duration:0s""><div class=""index-module__DOXIJG__root""><pre class=""index-module__DOXIJG__content shiki nord twoslash lsp language-js"" tabindex=""0""><code><span class=""line""><span style=""color:#707e99"">// server.mjs</span></span>
<span class=""line""><span style=""color:#81A1C1"">import</span><span style=""color:#ECEFF4"">...",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,61,paragraph,,unlabeled paragraph,"<p>Learn more what Node.js is able to offer with our <a href=""/en/learn"">Learning materials</a>.</p>",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,62,StaticText,v24.15.0,v24.15.0 StaticText,v24.15.0,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,63,StaticText,Latest LTS,Latest LTS StaticText,Latest LTS,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,64,StaticText,v25.9.0,v25.9.0 StaticText,v25.9.0,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,65,StaticText,Latest Release,Latest Release StaticText,Latest Release,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,66,image,https://github.com/nodejs/node,https://github.com/nodejs/node image,"<svg width=""20"" height=""20"" viewBox=""0 0 20 20"" xmlns=""http://www.w3.org/2000/svg"" fill=""currentColor"" aria-label=""https://github.com/nodejs/node""><path d=""M10 1.25C5.16562 1.25 1.25 5.16562 1.25 10C1.25 13.8719 3.75469 17.1422 7.23281 18.3016C7.67031 18.3781 7.83437 18.1156 7.83437 17.8859C7.83437 17.6781 7.82344 16.9891 7.82344 16.2563C5.625 16.6609 5.05625 15.7203 4.88125 15.2281C4.78281 14.9766 4.35625 14.2 3.98438 13.9922C3.67812 13.8281 3.24063 13.4234 3.97344 13.4125C4.6625 13.4016 5.1546...",True,None,WCAG 1.1.1: Non-text Content,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,67,image,https://discord.gg/nodejs,https://discord.gg/nodejs image,"<svg width=""20"" height=""20"" viewBox=""0 -28.5 256 256"" xmlns=""http://www.w3.org/2000/svg"" fill=""none"" aria-label=""https://discord.gg/nodejs""><path d=""M216.856339,16.5966031 C200.285002,8.84328665 182.566144,3.2084988 164.041564,0 C161.766523,4.11318106 159.108624,9.64549908 157.276099,14.0464379 C137.583995,11.0849896 118.072967,11.0849896 98.7430163,14.0464379 C96.9108417,9.64549908 94.1925838,4.11318106 91.8971895,0 C73.3526068,3.2084988 55.6133949,8.86399117 39.0420583,16.6376612 C5.61752293,6...",True,None,WCAG 1.1.1: Non-text Content,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,68,image,https://social.lfx.dev/@nodejs,https://social.lfx.dev/@nodejs image,"<svg width=""20"" height=""20"" viewBox=""0 0 75 79"" xmlns=""http://www.w3.org/2000/svg"" fill=""none"" aria-label=""https://social.lfx.dev/@nodejs""><path d=""M73.8393 17.4898C72.6973 9.00165 65.2994 2.31235 56.5296 1.01614C55.05 0.797115 49.4441 0 36.4582 0H36.3612C23.3717 0 20.585 0.797115 19.1054 1.01614C10.5798 2.27644 2.79399 8.28712 0.904997 16.8758C-0.00358524 21.1056 -0.100549 25.7949 0.0682394 30.0965C0.308852 36.2651 0.355538 42.423 0.91577 48.5665C1.30307 52.6474 1.97872 56.6957 2.93763 60.6812C...",True,None,WCAG 1.1.1: Non-text Content,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,69,image,https://bsky.app/profile/nodejs.org,https://bsky.app/profile/nodejs.org image,"<svg width=""20"" height=""20"" viewBox=""0 0 568 501"" xmlns=""http://www.w3.org/2000/svg"" fill=""none"" aria-label=""https://bsky.app/profile/nodejs.org""><path fill=""#1185FE"" d=""M123.121 33.664C188.241 82.553 258.281 181.68 284 234.873c25.719-53.192 95.759-152.32 160.879-201.21C491.866-1.611 568-28.906 568 57.947c0 17.346-9.945 145.713-15.778 166.555-20.275 72.453-94.155 90.933-159.875 79.748C507.222 323.8 536.444 388.56 473.333 453.32c-119.86 122.992-172.272-30.859-185.702-70.281-2.462-7.227-3.614-10.6...",True,None,WCAG 1.1.1: Non-text Content,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,70,image,https://twitter.com/nodejs,https://twitter.com/nodejs image,"<svg width=""20"" height=""20"" viewBox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg"" fill=""currentColor"" aria-label=""https://twitter.com/nodejs""><path d=""M18.901 1.153h3.68l-8.04 9.19L24 22.846h-7.406l-5.8-7.584-6.638 7.584H.474l8.6-9.83L0 1.154h7.594l5.243 6.932ZM17.61 20.644h2.039L6.486 3.24H4.298Z""></path></svg>",True,None,WCAG 1.1.1: Non-text Content,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,71,image,https://slack-invite.openjsf.org/,https://slack-invite.openjsf.org/ image,"<svg width=""20"" height=""20"" viewBox=""0 0 20 20"" xmlns=""http://www.w3.org/2000/svg"" fill=""none"" aria-label=""https://slack-invite.openjsf.org/""><path fill=""#2EB67D"" d=""M16.563 9.375A1.562 1.562 0 1 0 15 7.813v1.562h1.563Zm-4.375 0c.862 0 1.562-.7 1.562-1.563V3.438a1.563 1.563 0 0 0-3.125 0v4.374c0 .863.7 1.563 1.563 1.563Z""></path><path fill=""#E01E5A"" d=""M3.437 10.625A1.562 1.562 0 1 0 5 12.187v-1.562H3.437Zm4.376 0c-.863 0-1.563.7-1.563 1.563v4.374a1.563 1.563 0 0 0 3.125 0v-4.374c0-.863-.7-1.563...",True,None,WCAG 1.1.1: Non-text Content,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,72,image,https://www.linkedin.com/company/node-js,https://www.linkedin.com/company/node-js image,"<svg width=""20"" height=""20"" viewBox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg"" fill=""currentColor"" aria-label=""https://www.linkedin.com/company/node-js""><path d=""M20.5 2h-17A1.5 1.5 0 002 3.5v17A1.5 1.5 0 003.5 22h17a1.5 1.5 0 001.5-1.5v-17A1.5 1.5 0 0020.5 2zM8 19H5v-9h3zM6.5 8.25A1.75 1.75 0 118.3 6.5a1.78 1.78 0 01-1.8 1.75zM19 19h-3v-4.74c0-1.42-.6-1.93-1.38-1.93A1.74 1.74 0 0013 14.19a.66.66 0 000 .14V19h-3v-9h2.9v1.3a3.11 3.11 0 012.7-1.4c1.55 0 3.36.86 3.36 3.66z""></path></svg>",True,None,WCAG 1.1.1: Non-text Content,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,73,StaticText,Copyright ,Copyright  StaticText,Copyright ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,74,link,OpenJS Foundation,OpenJS Foundation link,"<a href=""https://openjsf.org/"">OpenJS Foundation</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,75,StaticText, and Node.js contributors. All rights reserved. The ,and Node.js contributors. All rights reserved. The  StaticText, and Node.js contributors. All rights reserved. The ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,76,link,OpenJS Foundation,OpenJS Foundation link,"<a href=""https://openjsf.org/"">OpenJS Foundation</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,77,StaticText, has registered trademarks and uses trademarks. For a list of trademarks of the ,has registered trademarks and uses trademarks. For a list of trademarks of the  StaticText, has registered trademarks and uses trademarks.  For a list of trademarks of the ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,78,link,OpenJS Foundation,OpenJS Foundation link,"<a href=""https://openjsf.org/"">OpenJS Foundation</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,79,StaticText,", please see our ",", please see our  StaticText",", please see our ",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,80,link,Trademark Policy,Trademark Policy link,"<a href=""https://trademark-policy.openjsf.org/"">Trademark Policy</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,81,StaticText, and ,and  StaticText, and ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,82,link,Trademark List,Trademark List link,"<a href=""https://trademark-list.openjsf.org/"">Trademark List</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,83,StaticText,. Trademarks and logos not indicated on the ,. Trademarks and logos not indicated on the  StaticText,.  Trademarks and logos not indicated on the ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,84,link,list of OpenJS Foundation trademarks,list of OpenJS Foundation trademarks link,"<a href=""https://trademark-list.openjsf.org/"">list of OpenJS Foundation trademarks</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,85,StaticText, are trademarks™ or registered® trademarks of their respective holders. Use of them does not imply any affiliation with or endorsement by them.,are trademarks™ or registered® trademarks of their respective holders. Use of them does not imply any affiliation with or endorsement by them. StaticText, are trademarks™ or registered® trademarks of their respective holders. Use of them does not imply any affiliation with or endorsement by them.,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,86,link,OpenJS Foundation,OpenJS Foundation link,"<a href=""https://openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">OpenJS Foundation</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,87,link,AI Coding Assistants Policy,AI Coding Assistants Policy link,"<a href=""https://ai-coding-assistants-policy.openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">AI Coding Assistants Policy</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,88,link,Bylaws,Bylaws link,"<a href=""https://bylaws.openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Bylaws</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,89,link,Code of Conduct,Code of Conduct link,"<a href=""https://code-of-conduct.openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Code of Conduct</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,90,link,Cookie Policy,Cookie Policy link,"<a href=""https://www.linuxfoundation.org/cookies/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Cookie Policy</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,91,link,Privacy Policy,Privacy Policy link,"<a href=""https://privacy-policy.openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Privacy Policy</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,92,link,Security Policy,Security Policy link,"<a href=""https://github.com/nodejs/node/security/policy"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Security Policy</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,93,link,Terms of Use,Terms of Use link,"<a href=""https://terms-of-use.openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Terms of Use</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,94,link,Trademark List,Trademark List link,"<a href=""https://trademark-list.openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Trademark List</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,95,link,Trademark Policy,Trademark Policy link,"<a href=""https://trademark-policy.openjsf.org/"" class=""index-module__Caicaq__navItem index-module__Caicaq__footer""><span class=""index-module__Caicaq__label"">Trademark Policy</span></a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,96,InlineTextBox,Learn,Learn InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,97,InlineTextBox,About,About InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,98,InlineTextBox,Download,Download InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,99,InlineTextBox,Blog,Blog InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,100,InlineTextBox,Docs,Docs InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,101,InlineTextBox,Contribute,Contribute InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,102,InlineTextBox,Courses,Courses InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,103,StaticText,Start typing...,Start typing... StaticText,Start typing...,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,104,InlineTextBox,⌘ K,⌘ K InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,105,StaticText,Run JavaScript Everywhere,Run JavaScript Everywhere StaticText,Run JavaScript Everywhere,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,106,StaticText,"Node.js® is a free, open-source, cross-platform JavaScript runtime environment that lets developers create servers, web apps, command line tools and scripts.","Node.js® is a free, open-source, cross-platform JavaScript runtime environment that lets developers create servers, web apps, command line tools and scripts. StaticText","Node.js® is a free, open-source, cross-platform JavaScript runtime environment
that lets developers create servers, web apps, command line tools and scripts.",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,107,StaticText,Get Node.js®,Get Node.js® StaticText,Get Node.js®,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,108,StaticText,Get security support,Get security support StaticText,Get security support,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,109,LineBreak,"
",LineBreak,<br>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,110,StaticText,for EOL Node.js versions,for EOL Node.js versions StaticText,for EOL Node.js versions,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,111,image,,unlabeled image,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 209.51 94.74"" width=""209.51"" height=""94.74""><path fill=""#f4801f"" d=""M143.05,93.42l1.07-3.71c1.27-4.41.8-8.48-1.34-11.48-2-2.76-5.26-4.38-9.25-4.57L58,72.7a1.47,1.47,0,0,1-1.35-2,2,2,0,0,1,1.75-1.34l76.26-1c9-.41,18.84-7.75,22.27-16.71l4.34-11.36a2.68,2.68,0,0,0,.18-1,3.31,3.31,0,0,0-.06-.54,49.67,49.67,0,0,0-95.49-5.14,22.35,22.35,0,0,0-35,23.42A31.73,31.73,0,0,0,.34,93.45a1.47,1.47,0,0,0,1.45,1.27l139.49,0h0A1.83,1.83,0,0,0,143.05,93.42Z""></p...",False,WCAG 1.1.1: Non-text Content (Missing alt or name),None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,112,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,113,image,,unlabeled image,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 100 100""><path fill=""#89a19d"" d=""M89.243,20.864,55.642,1.5a11.21,11.21,0,0,0-11.2,0L10.778,20.937a11.208,11.208,0,0,0-5.6,9.7L5.146,69.418a11.2,11.2,0,0,0,5.611,9.718L44.359,98.5a11.208,11.208,0,0,0,11.2,0L89.222,79.063a11.206,11.206,0,0,0,5.6-9.7l.028-38.784A11.2,11.2,0,0,0,89.243,20.864ZM46.36,4.823a7.338,7.338,0,0,1,1.723-.718V20.657a1.917,1.917,0,0,0,3.834,0V4.079a7.369,7.369,0,0,1,1.81.741l33.6,19.366a7.322,7.322,0,0,1,1.522,1.169L68.486,...",False,WCAG 1.1.1: Non-text Content (Missing alt or name),None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,114,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,115,image,,unlabeled image,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 86 86"" fill=""none""><g clip-path=""url(#clip0_1_177)""><path d=""M0.199951 0.800049H40.2999V40.9H0.199951V0.800049Z"" fill=""#F05225""></path><path d=""M44.6 0.800049H84.7V40.9H44.6V0.800049Z"" fill=""#7FBB42""></path><path d=""M0.199951 45.1001H40.2999V85.2001H0.199951V45.1001Z"" fill=""#33A0DA""></path><path d=""M44.6 45.1001H84.7V85.2001H44.6V45.1001Z"" fill=""#FDB813""></path></g><defs><clipPath id=""clip0_1_177""><rect width=""396"" height=""86"" fill=""white""></r...",False,WCAG 1.1.1: Non-text Content (Missing alt or name),None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,116,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,117,image,,unlabeled image,"<svg xmlns=""http://www.w3.org/2000/svg"" width=""484"" height=""500"" viewBox=""0 0 484 500"" fill=""none""><path fill-rule=""evenodd"" clip-rule=""evenodd"" d=""M168.465 193.671C96.0868 172.261 104.27 358.657 188.649 307.589C213 292.848 245.097 271.662 283.516 271.662C318.175 271.662 337.138 309.212 371.797 309.212C421.722 303.779 419.576 209.004 385.85 205.936C350.385 205.936 321.323 265.829 275.427 251.754C235.8 239.604 195.13 201.557 168.465 193.671ZM178.261 163.624C215.231 174.56 247.435 209.939 284.762 ...",False,WCAG 1.1.1: Non-text Content (Missing alt or name),None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,118,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,119,image,,unlabeled image,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 1155 1000"" width=""1155"" height=""1000"" fill=""none"" class=""text-black dark:text-white""><path d=""M577.344 0L1154.69 1000H0L577.344 0Z"" fill=""currentColor""></path></svg>",False,WCAG 1.1.1: Non-text Content (Missing alt or name),None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,120,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,121,image,,unlabeled image,"<svg xmlns=""http://www.w3.org/2000/svg"" width=""100"" height=""100"" viewBox=""0 0 100 100"" fill=""none""><g clip-path=""url(#clip0_985_1597)""><rect width=""100"" height=""100"" rx=""17"" fill=""#D6FF62""></rect><mask id=""mask0_985_1597"" style=""mask-type:luminance"" maskUnits=""userSpaceOnUse"" x=""15"" y=""19"" width=""71"" height=""54""><path d=""M86 19.5751H15.0007V72.5597H86V19.5751Z"" fill=""white""></path></mask><g mask=""url(#mask0_985_1597)""><path d=""M15.0007 71.6943L35.3567 19.5751H42.1419L21.7146 71.6943H15.0007Z"" fi...",False,WCAG 1.1.1: Non-text Content (Missing alt or name),None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,122,generic,,unlabeled generic,<::after></::after>,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,123,InlineTextBox,Node.js is proudly supported by ,Node.js is proudly supported by  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,124,InlineTextBox,the partners above ,the partners above  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,125,StaticText,and more,and more StaticText,and more,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,126,InlineTextBox,.,. InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,127,tab,Create an HTTP Server,Create an HTTP Server tab,"<button type=""button"" role=""tab"" aria-selected=""true"" aria-controls=""radix-_R_uinpivb_-content-js-0"" data-state=""active"" id=""radix-_R_uinpivb_-trigger-js-0"" class=""index-module__ZySmoa__tabsTrigger index-module__Wcgi2a__trigger"" tabindex=""-1"" data-orientation=""horizontal"" data-radix-collection-item="""">Create an HTTP Server</button>",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,128,tab,Write Tests,Write Tests tab,"<button type=""button"" role=""tab"" aria-selected=""false"" aria-controls=""radix-_R_uinpivb_-content-js-1"" data-state=""inactive"" id=""radix-_R_uinpivb_-trigger-js-1"" class=""index-module__ZySmoa__tabsTrigger index-module__Wcgi2a__trigger"" tabindex=""-1"" data-orientation=""horizontal"" data-radix-collection-item="""">Write Tests</button>",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,129,tab,Read and Hash a File,Read and Hash a File tab,"<button type=""button"" role=""tab"" aria-selected=""false"" aria-controls=""radix-_R_uinpivb_-content-js-2"" data-state=""inactive"" id=""radix-_R_uinpivb_-trigger-js-2"" class=""index-module__ZySmoa__tabsTrigger index-module__Wcgi2a__trigger"" tabindex=""-1"" data-orientation=""horizontal"" data-radix-collection-item="""">Read and Hash a File</button>",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,130,tab,Streams Pipeline,Streams Pipeline tab,"<button type=""button"" role=""tab"" aria-selected=""false"" aria-controls=""radix-_R_uinpivb_-content-js-3"" data-state=""inactive"" id=""radix-_R_uinpivb_-trigger-js-3"" class=""index-module__ZySmoa__tabsTrigger index-module__Wcgi2a__trigger"" tabindex=""-1"" data-orientation=""horizontal"" data-radix-collection-item="""">Streams Pipeline</button>",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,131,tab,Work with Threads,Work with Threads tab,"<button type=""button"" role=""tab"" aria-selected=""false"" aria-controls=""radix-_R_uinpivb_-content-js-4"" data-state=""inactive"" id=""radix-_R_uinpivb_-trigger-js-4"" class=""index-module__ZySmoa__tabsTrigger index-module__Wcgi2a__trigger"" tabindex=""-1"" data-orientation=""horizontal"" data-radix-collection-item="""">Work with Threads</button>",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,132,generic,,unlabeled generic,"<pre class=""index-module__DOXIJG__content shiki nord twoslash lsp language-js"" tabindex=""0""><code><span class=""line""><span style=""color:#707e99"">// server.mjs</span></span>
<span class=""line""><span style=""color:#81A1C1"">import</span><span style=""color:#ECEFF4""> {</span><span style=""color:#8FBCBB""> </span><span style=""color:#8FBCBB""><button data-state=""closed"" class=""twoslash-hover"">createServer</button></span><span style=""color:#ECEFF4""> }</span><span style=""color:#81A1C1""> from</span><span styl...",True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,133,StaticText,JavaScript,JavaScript StaticText,JavaScript,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,134,button,Copy to clipboard,Copy to clipboard button,"<button class=""index-module__chIz9G__button index-module__chIz9G__neutral index-module__DOXIJG__action"" type=""button""><svg xmlns=""http://www.w3.org/2000/svg"" fill=""none"" viewBox=""0 0 24 24"" stroke-width=""1.5"" stroke=""currentColor"" aria-hidden=""true"" data-slot=""icon"" class=""size-4""><path stroke-linecap=""round"" stroke-linejoin=""round"" d=""M17.25 6.75 22.5 12l-5.25 5.25m-10.5 0L1.5 12l5.25-5.25m7.5-3-4.5 16.5""></path></svg>Copy to clipboard</button>",True,None,"WCAG 4.1.2: Name, Role, Value",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,135,StaticText,Learn more what Node.js is able to offer with our ,Learn more what Node.js is able to offer with our  StaticText,Learn more what Node.js is able to offer with our ,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,136,link,Learning materials,Learning materials link,"<a href=""/en/learn"">Learning materials</a>",True,None,"WCAG 4.1.2: Name, Role, Value, WCAG 2.4.4: Link Purpose",browse,2026-04-17T10:09:43.459127
https://nodejs.org/,137,StaticText,.,. StaticText,.,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,138,InlineTextBox,v24.15.0,v24.15.0 InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,139,InlineTextBox,Latest LTS,Latest LTS InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,140,InlineTextBox,v25.9.0,v25.9.0 InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,141,InlineTextBox,Latest Release,Latest Release InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,142,InlineTextBox,Copyright ,Copyright  InlineTextBox,,True,None,None,browse,2026-04-17T10:09:43.459127
https://nodejs.org/,143,StaticText,OpenJS Foundation,OpenJS Foundation StaticText,OpenJS Foundation,True,None,None,browse,2026-04-17T10:09:43.459127
